signal_id,source_key,endpoint_type,dataset_id,dataset_title,record_type,state,program_focus,topic_keys,metric_name,metric_value,metric_period,date_released,date_modified,rht_flag,importance_score,score_evidence_json,source_url,raw_json,last_checked_at
cmsmedicaid-f5e70819edaa19bf,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,ND,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_renewed_total,5568,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_renewed_total"",""metric_period"":""202603"",""metric_value"":""5568"",""rht_flag"":false,""signal_dimension"":""North Dakota|beneficiaries_whose_coverage_was_renewed_total"",""state"":""ND"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_whose_coverage_was_renewed_total"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""North Dakota"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-8dcf4300d28a6d6f,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,ND,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_with_renewal_due,9676,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_with_renewal_due"",""metric_period"":""202603"",""metric_value"":""9676"",""rht_flag"":false,""signal_dimension"":""North Dakota|beneficiaries_with_a_renewal_due"",""state"":""ND"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_renewal_due"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""North Dakota"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-8f796d1256bef321,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,ND,eligibility,medicaid; chip; renewals; eligibility; unwinding,pending_renewals,2294,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""pending_renewals"",""metric_period"":""202603"",""metric_value"":""2294"",""rht_flag"":false,""signal_dimension"":""North Dakota|beneficiaries_with_a_pending_renewal"",""state"":""ND"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_pending_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""North Dakota"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-867bee0459289c64,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,ND,eligibility,medicaid; chip; renewals; eligibility; unwinding,procedural_disenrollments_at_renewal,1361,202603,2024-11-27,2026-06-26,false,72,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""procedural_disenrollments_at_renewal"",""metric_period"":""202603"",""metric_value"":""1361"",""rht_flag"":false,""signal_dimension"":""North Dakota|beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""state"":""ND"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""North Dakota"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-ff268deb8c22771c,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NE,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_renewed_total,18364,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_renewed_total"",""metric_period"":""202603"",""metric_value"":""18364"",""rht_flag"":false,""signal_dimension"":""Nebraska|beneficiaries_whose_coverage_was_renewed_total"",""state"":""NE"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_whose_coverage_was_renewed_total"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Nebraska"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-8822c68850bd91b6,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NE,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_with_renewal_due,25614,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_with_renewal_due"",""metric_period"":""202603"",""metric_value"":""25614"",""rht_flag"":false,""signal_dimension"":""Nebraska|beneficiaries_with_a_renewal_due"",""state"":""NE"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_renewal_due"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Nebraska"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-919cafac17b9ae75,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NE,eligibility,medicaid; chip; renewals; eligibility; unwinding,pending_renewals,2770,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""pending_renewals"",""metric_period"":""202603"",""metric_value"":""2770"",""rht_flag"":false,""signal_dimension"":""Nebraska|beneficiaries_with_a_pending_renewal"",""state"":""NE"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_pending_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Nebraska"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-b96fa6e9e88ee28e,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NE,eligibility,medicaid; chip; renewals; eligibility; unwinding,procedural_disenrollments_at_renewal,2085,202603,2024-11-27,2026-06-26,false,72,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""procedural_disenrollments_at_renewal"",""metric_period"":""202603"",""metric_value"":""2085"",""rht_flag"":false,""signal_dimension"":""Nebraska|beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""state"":""NE"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""Nebraska"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-3a847a75156029f0,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NH,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_renewed_total,7784,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_renewed_total"",""metric_period"":""202603"",""metric_value"":""7784"",""rht_flag"":false,""signal_dimension"":""New Hampshire|beneficiaries_whose_coverage_was_renewed_total"",""state"":""NH"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_whose_coverage_was_renewed_total"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""New Hampshire"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-43c7485ec3d90223,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NH,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_with_renewal_due,11424,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_with_renewal_due"",""metric_period"":""202603"",""metric_value"":""11424"",""rht_flag"":false,""signal_dimension"":""New Hampshire|beneficiaries_with_a_renewal_due"",""state"":""NH"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_renewal_due"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""New Hampshire"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-f31985e0ae95313c,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NH,eligibility,medicaid; chip; renewals; eligibility; unwinding,pending_renewals,610,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""pending_renewals"",""metric_period"":""202603"",""metric_value"":""610"",""rht_flag"":false,""signal_dimension"":""New Hampshire|beneficiaries_with_a_pending_renewal"",""state"":""NH"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_with_a_pending_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""New Hampshire"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-cc21713ef865763d,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NH,eligibility,medicaid; chip; renewals; eligibility; unwinding,procedural_disenrollments_at_renewal,2570,202603,2024-11-27,2026-06-26,false,72,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""procedural_disenrollments_at_renewal"",""metric_period"":""202603"",""metric_value"":""2570"",""rht_flag"":false,""signal_dimension"":""New Hampshire|beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""state"":""NH"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_disenrolled_for_procedural_reasons_at_renewal"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""New Hampshire"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
cmsmedicaid-c769d552de47418e,medicaid_data,medicaid_datastore,5abea2e0-3f8e-4b49-a50d-d63d5fd9103c,State Medicaid and CHIP Eligibility Processing Data,dataset_signal,NJ,eligibility,medicaid; chip; renewals; eligibility; unwinding,beneficiaries_renewed_total,65541,202603,2024-11-27,2026-06-26,false,60,"{""dataset_id"":""5abea2e0-3f8e-4b49-a50d-d63d5fd9103c"",""endpoint_type"":""medicaid_datastore"",""method"":""latest reporting_period by state"",""metric_name"":""beneficiaries_renewed_total"",""metric_period"":""202603"",""metric_value"":""65541"",""rht_flag"":false,""signal_dimension"":""New Jersey|beneficiaries_whose_coverage_was_renewed_total"",""state"":""NJ"",""topic_keys"":[""medicaid"",""chip"",""renewals"",""eligibility"",""unwinding""],""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",https://data.medicaid.gov/api/1/datastore/query/5abea2e0-3f8e-4b49-a50d-d63d5fd9103c/0,"{""aggregation"":""latest reporting_period by state"",""field"":""beneficiaries_whose_coverage_was_renewed_total"",""source_row_count"":3570,""source_rows_used"":3570,""state_name"":""New Jersey"",""why_matters"":""Renewals due, pending renewals, and procedural disenrollments expose state eligibility processing pressure.""}",2026-07-24T04:43:51Z
